cpu_time,cpu_usage,h:m:s,io_in,io_out,jobid,max_pss,max_rss,max_uss,max_vms,mean_load,rule_name,s,threads,genome,library,maxlength,nrows,operation,status
10.07,680.1562012672424,0:00:07,4.9453125,0.04296875,0,863.8779296875,874.9453125,859.31640625,2899.91796875,90.4477517322798,binary_r,7.5199,1,proteome,genomicranges,100,100_000,nearest,ok
17.55,1439.2823152542114,0:00:14,0.0,0.04296875,0,1158.130859375,1169.45703125,1153.5,3194.94140625,98.362588534944,binary_r,14.6324,1,proteome,genomicranges,100,1_000_000,nearest,ok
229.6,22644.919786572456,0:04:11,0.015625,0.04296875,0,10788.173828125,10796.19921875,10784.33203125,12820.97265625,90.20060967680308,binary_r,251.0506,1,proteome,genomicranges,100,10_000_000,nearest,ok
8.93,576.1573301792145,0:00:06,0.0,0.04296875,0,788.1064453125,799.6015625,783.359375,2826.09765625,87.05862269367037,binary_r,6.618,1,proteome,genomicranges,1000,10_000,nearest,ok
9.97,682.2311161279678,0:00:07,0.0,0.04296875,0,863.2529296875,874.44140625,858.6875,2899.83203125,90.69916096408951,binary_r,7.5219,1,proteome,genomicranges,1000,100_000,nearest,ok
18.51,1537.153421640396,0:00:21,0.640625,0.04296875,0,1392.3427734375,1403.33203125,1387.78515625,3428.66015625,70.37282857918329,binary_r,21.843,1,proteome,genomicranges,1000,1_000_000,nearest,ok
109.19,10617.709602308274,0:02:03,587.13671875,0.04296875,0,92600.6142578125,93647.84375,92596.80859375,96984.3515625,86.30163772863062,binary_r,123.0302,1,proteome,genomicranges,1000,10_000_000,nearest,fail
8.97,576.0532614946366,0:00:06,0.0,0.04296875,0,773.900390625,785.3515625,769.11328125,2811.46484375,87.03397733957651,binary_r,6.6187,1,hg38,genomicranges,10,10_000,intersection,ok
9.96,679.234355854988,0:00:07,0.0,0.04296875,0,836.2568359375,847.58984375,831.67578125,2873.24609375,87.98080360884568,binary_r,7.7203,1,hg38,genomicranges,10,100_000,intersection,ok
12.18,898.0598644971848,0:00:09,0.0,0.04296875,0,950.375,962.0390625,945.90625,2987.51953125,94.29249568644816,binary_r,9.5242,1,hg38,genomicranges,10,1_000_000,intersection,ok
18.51,1542.126096892357,0:00:31,0.0,0.04296875,0,1472.0302734375,1480.0,1468.140625,3505.9453125,49.17463254231824,binary_r,31.3602,1,hg38,genomicranges,10,10_000_000,intersection,ok
8.99,579.0961250782012,0:00:06,0.0,0.04296875,0,779.1025390625,790.61328125,774.3828125,2816.65625,88.83667775455562,binary_r,6.5187,1,hg38,genomicranges,100,10_000,intersection,ok
9.52,628.9202670574189,0:00:06,0.0,0.04296875,0,836.3515625,847.75390625,831.7890625,2873.62890625,90.901251932642,binary_r,6.9187,1,hg38,genomicranges,100,100_000,intersection,ok
12.239999999999998,905.1170973062516,0:00:09,0.0,0.04296875,0,946.87890625,958.30859375,942.29296875,2983.88671875,96.03477683213936,binary_r,9.4249,1,hg38,genomicranges,100,1_000_000,intersection,ok
18.51,1534.9645550251007,0:00:33,0.0,0.04296875,0,1450.9892578125,1466.15234375,1446.26953125,3502.18359375,45.8730967285998,binary_r,33.4611,1,hg38,genomicranges,100,10_000_000,intersection,ok
8.91,575.952250123024,0:00:06,0.0,0.04296875,0,793.408203125,805.03515625,788.69921875,2830.75,88.33386402592754,binary_r,6.5202,1,hg38,genomicranges,1000,10_000,intersection,ok
9.46,626.761418223381,0:00:07,0.0,0.04296875,0,835.63671875,846.87890625,831.12109375,2873.25,89.29190631541617,binary_r,7.0192,1,hg38,genomicranges,1000,100_000,intersection,ok
12.13,898.2243370532991,0:00:09,0.0,0.04296875,0,946.5146484375,958.23046875,942.03125,2983.9140625,92.3773387447371,binary_r,9.7234,1,hg38,genomicranges,1000,1_000_000,intersection,ok
18.49,1532.990194487572,0:00:44,227.31640625,0.04296875,0,1438.1103515625,1446.82421875,1434.33984375,3477.5703125,34.15504857185824,binary_r,44.8833,1,hg38,genomicranges,1000,10_000_000,intersection,ok
9.45,627.3159007787705,0:00:07,0.0,0.04296875,0,774.0146484375,785.421875,769.3046875,2811.45703125,88.1206083985994,binary_r,7.1188,1,proteome,genomicranges,10,10_000,intersection,ok
9.45,626.7878794193268,0:00:07,0.0,0.04296875,0,833.3486328125,844.64453125,828.76953125,2870.68359375,86.8188204261394,binary_r,7.2195,1,proteome,genomicranges,10,100_000,intersection,ok
13.08,999.2115179777144,0:00:10,0.0,0.04296875,0,990.62109375,1001.69921875,986.0703125,3029.68359375,93.15578670354076,binary_r,10.7262,1,proteome,genomicranges,10,1_000_000,intersection,ok
18.54,1540.09552257061,0:00:42,0.0,0.04296875,0,1222.9521484375,1230.82421875,1219.140625,3257.38671875,36.60391573736394,binary_r,42.0746,1,proteome,genomicranges,10,10_000_000,intersection,ok
8.92,576.9307168960571,0:00:06,0.0,0.04296875,0,773.6044921875,785.01171875,768.84375,2811.46875,87.17234581207977,binary_r,6.6183,1,proteome,genomicranges,100,10_000,intersection,ok
9.45,632.7306431055069,0:00:07,0.0,0.04296875,0,833.34375,844.4296875,828.7890625,2870.6953125,87.64047065861078,binary_r,7.2196,1,proteome,genomicranges,100,100_000,intersection,ok
13.65,1051.322869515419,0:00:11,49.3984375,0.04296875,0,1008.3857421875,1019.515625,1003.80859375,3045.0078125,94.48097960497763,binary_r,11.1273,1,proteome,genomicranges,100,1_000_000,intersection,ok
48.79,4564.314982748032,0:01:06,0.015625,0.04296875,0,5335.83984375,5349.515625,5331.94140625,7505.9921875,68.82152882378863,binary_r,66.321,1,proteome,genomicranges,100,10_000_000,intersection,ok
8.9,574.1141387224197,0:00:06,0.0,0.04296875,0,798.8984375,810.2265625,794.14453125,2835.828125,88.07967040845328,binary_r,6.5181,1,proteome,genomicranges,1000,10_000,intersection,ok
9.48,629.095007801056,0:00:07,5.02734375,0.04296875,0,833.244140625,844.5234375,828.66015625,2870.67578125,87.14385478972947,binary_r,7.219,1,proteome,genomicranges,1000,100_000,intersection,ok
16.52,1335.737554168701,0:00:13,50.0859375,0.04296875,0,1298.48046875,1315.9375,1293.83984375,3349.69140625,97.27875372943836,binary_r,13.731,1,proteome,genomicranges,1000,1_000_000,intersection,ok
109.43,10628.568746685982,0:02:05,13.3671875,0.04296875,0,91333.6044921875,91449.87109375,91304.49609375,93522.15625,84.61817149978975,binary_r,125.6062,1,proteome,genomicranges,1000,10_000_000,intersection,fail
9.89,677.2604964256287,0:00:07,0.23046875,0.04296875,0,842.318359375,854.15234375,837.58203125,2880.60546875,90.06426323361121,binary_r,7.5197,1,hg38,genomicranges,10,10_000,subtract,ok
9.3,627.0593580961227,0:00:07,0.0,0.04296875,0,834.833984375,845.90625,830.26171875,2872.50390625,89.34579351858528,binary_r,7.0183,1,hg38,genomicranges,10,100_000,subtract,ok
12.63,950.152181982994,0:00:10,0.0,0.04296875,0,954.287109375,966.36328125,950.0,2991.515625,94.80008912603604,binary_r,10.0227,1,hg38,genomicranges,10,1_000_000,subtract,ok
18.51,1533.6905230522157,0:00:33,0.0,0.04296875,0,1252.7333984375,1260.58984375,1249.01171875,3286.6796875,45.56380345974606,binary_r,33.6603,1,hg38,genomicranges,10,10_000_000,subtract,ok
8.92,575.1034607410431,0:00:06,0.0,0.04296875,0,797.8408203125,809.3671875,793.078125,2835.44140625,88.22043716494122,binary_r,6.5189,1,hg38,genomicranges,100,10_000,subtract,ok
9.5,631.9160070896149,0:00:07,0.0,0.04296875,0,834.9345703125,846.640625,830.42578125,2872.87890625,88.75970682766632,binary_r,7.1194,1,hg38,genomicranges,100,100_000,subtract,ok
12.64,954.990859603882,0:00:10,0.0,0.04296875,0,954.82421875,966.125,950.19140625,2991.65625,95.27261297865364,binary_r,10.0238,1,hg38,genomicranges,100,1_000_000,subtract,ok
18.44,1533.82296538353,0:00:33,227.4375,0.04296875,0,1471.712890625,1479.53515625,1467.9609375,3505.9765625,45.42978881395681,binary_r,33.7625,1,hg38,genomicranges,100,10_000_000,subtract,ok
8.88,577.8736822605133,0:00:06,0.0,0.04296875,0,774.771484375,786.375,770.0546875,2812.37109375,87.31356663393909,binary_r,6.6184,1,hg38,genomicranges,1000,10_000,subtract,ok
9.46,630.7048689365387,0:00:07,0.0,0.04296875,0,835.2412109375,846.5625,830.58984375,2872.51171875,88.58974906333138,binary_r,7.1194,1,hg38,genomicranges,1000,100_000,subtract,ok
12.6,952.94620783329,0:00:10,0.0,0.04296875,0,950.76953125,962.046875,946.23046875,2991.16015625,93.19568565307796,binary_r,10.2252,1,hg38,genomicranges,1000,1_000_000,subtract,ok
18.51,1537.7017297744756,0:00:36,0.0,0.04296875,0,1426.7919921875,1435.66796875,1422.98828125,3477.57421875,42.28235295104878,binary_r,36.3675,1,hg38,genomicranges,1000,10_000_000,subtract,ok
8.97,573.9880807638169,0:00:06,0.0,0.04296875,0,799.048828125,810.625,794.28515625,2837.01171875,86.7222652961304,binary_r,6.6187,1,proteome,genomicranges,10,10_000,subtract,ok
10.07,681.0849488258361,0:00:07,0.484375,0.04296875,0,861.6044921875,872.80078125,857.0234375,2897.9296875,90.56427425173555,binary_r,7.5205,1,proteome,genomicranges,10,100_000,subtract,ok
14.17,1102.9486269712447,0:00:11,0.0,0.04296875,0,1000.7861328125,1012.109375,996.30859375,3037.1875,94.05671502992,binary_r,11.7264,1,proteome,genomicranges,10,1_000_000,subtract,ok
48.620000000000005,4545.818424534798,0:00:46,0.0,0.04296875,0,1891.966796875,1901.62109375,1888.1015625,3974.94140625,98.41623552749438,binary_r,46.1897,1,proteome,genomicranges,10,10_000_000,subtract,ok
8.899999999999999,572.9929895639419,0:00:06,0.0625,0.04296875,0,774.12890625,785.37890625,769.44140625,2811.46875,85.27549972940993,binary_r,6.7193,1,proteome,genomicranges,100,10_000,subtract,ok
10.02,684.9833108901978,0:00:07,0.0,0.04296875,0,861.9921875,873.28125,857.41015625,2897.97265625,89.56800062650221,binary_r,7.6476,1,proteome,genomicranges,100,100_000,subtract,ok
14.25,1111.7255745649336,0:00:11,0.0,0.04296875,0,1014.9462890625,1026.6015625,1010.4453125,3052.13671875,93.99911313657611,binary_r,11.827,1,proteome,genomicranges,100,1_000_000,subtract,ok
18.67,1553.9717009782787,0:00:44,0.00390625,0.04296875,0,1222.87109375,1230.83984375,1219.01171875,3257.5234375,34.93401768903773,binary_r,44.4831,1,proteome,genomicranges,100,10_000_000,subtract,ok
8.940000000000001,576.1528272628784,0:00:06,0.0,0.04296875,0,773.6669921875,785.1328125,768.9453125,2811.46484375,85.75347799506578,binary_r,6.7187,1,proteome,genomicranges,1000,10_000,subtract,ok
10.01,682.0124264717102,0:00:07,0.0,0.04296875,0,862.3603515625,873.70703125,857.7421875,2898.12109375,90.68702363171076,binary_r,7.5205,1,proteome,genomicranges,1000,100_000,subtract,ok
14.77,1158.7272474527358,0:00:12,0.01171875,0.04296875,0,1019.3251953125,1030.40625,1014.7421875,3055.72265625,94.76794794489908,binary_r,12.227,1,proteome,genomicranges,1000,1_000_000,subtract,ok
18.48,1537.1884735107426,0:00:45,398.71875,0.04296875,0,1212.6298828125,1220.4375,1207.90625,3247.2734375,33.79312850413928,binary_r,45.4882,1,proteome,genomicranges,1000,10_000_000,subtract,ok
8.93,581.1882131338119,0:00:06,0.0,0.04296875,0,773.3857421875,784.84765625,768.6640625,2811.45703125,89.1304185408876,unary_r,6.5206,1,hg38,genomicranges,10,10_000,merge,ok
8.97,579.5680813550949,0:00:06,0.0,0.04296875,0,785.212890625,796.5234375,780.625,2821.93359375,88.91160205493199,unary_r,6.5185,1,hg38,genomicranges,10,100_000,merge,ok
10.48,739.139533686638,0:00:08,0.0,0.04296875,0,897.623046875,909.07421875,893.15625,2935.5703125,89.90400515857311,unary_r,8.2214,1,hg38,genomicranges,10,1_000_000,merge,ok
18.54,1535.7536250352855,0:00:19,0.0,0.04296875,0,1468.4609375,1479.50390625,1463.87890625,3505.94921875,78.60137010963783,unary_r,19.5385,1,hg38,genomicranges,10,10_000_000,merge,ok
8.93,578.8513648509979,0:00:06,0.0,0.04296875,0,776.9619140625,788.78515625,772.19921875,2814.69140625,90.17353460864696,unary_r,6.4193,1,hg38,genomicranges,100,10_000,merge,ok
8.93,575.2097152233124,0:00:06,0.0,0.04296875,0,796.99609375,808.4296875,792.38671875,2834.546875,89.62047767337553,unary_r,6.4183,1,hg38,genomicranges,100,100_000,merge,ok
10.48,735.6267843723297,0:00:08,0.0,0.04296875,0,897.7412109375,909.14453125,893.16796875,2935.55859375,89.48924640525959,unary_r,8.2203,1,hg38,genomicranges,100,1_000_000,merge,ok
18.63,1552.0862027406693,0:00:20,0.53125,0.04296875,0,1316.716796875,1329.07421875,1312.109375,3387.7421875,77.05941426585615,unary_r,20.1414,1,hg38,genomicranges,100,10_000_000,merge,ok
9.42,627.241831088066,0:00:07,0.0,0.04296875,0,774.0732421875,785.32421875,769.375,2811.4609375,88.10359998202323,unary_r,7.1194,1,hg38,genomicranges,1000,10_000,merge,ok
8.89,577.0522579193115,0:00:06,0.0,0.04296875,0,784.37890625,795.90625,779.8046875,2822.22265625,88.52014522477315,unary_r,6.5189,1,hg38,genomicranges,1000,100_000,merge,ok
10.55,737.7313583135606,0:00:08,0.0,0.04296875,0,898.8203125,909.98828125,894.28515625,2935.5703125,89.7410962082847,unary_r,8.2207,1,hg38,genomicranges,1000,1_000_000,merge,ok
18.39,1529.962142634392,0:00:18,0.0,0.04296875,0,1469.0771484375,1480.04296875,1464.50390625,3505.94921875,80.79011065295279,unary_r,18.9375,1,hg38,genomicranges,1000,10_000_000,merge,ok
8.97,582.0276902914046,0:00:06,0.0,0.04296875,0,802.509765625,814.171875,797.7421875,2840.40234375,90.67788073196913,unary_r,6.4186,1,proteome,genomicranges,10,10_000,merge,ok
9.46,629.9738472461701,0:00:06,0.0,0.046875,0,833.5537109375,844.640625,829.046875,2870.6796875,92.3637123174544,unary_r,6.8206,1,proteome,genomicranges,10,100_000,merge,ok
11.159999999999998,792.0780209779739,0:00:08,0.0,0.04296875,0,909.5087890625,920.56640625,904.91796875,2948.51171875,90.79677411182232,unary_r,8.7236,1,proteome,genomicranges,10,1_000_000,merge,ok
18.46,1533.0035393476487,0:00:23,0.02734375,0.04296875,0,1210.287109375,1221.39453125,1205.71484375,3247.2578125,65.94351340968336,unary_r,23.2472,1,proteome,genomicranges,10,10_000_000,merge,ok
8.99,578.0307802915573,0:00:06,0.0,0.04296875,0,754.1640625,765.6640625,749.4140625,2791.2421875,87.32717050144213,unary_r,6.6191,1,proteome,genomicranges,100,10_000,merge,ok
9.41,628.9976518869402,0:00:06,0.0,0.046875,0,833.060546875,844.33203125,828.48046875,2870.69140625,92.24342599770664,unary_r,6.8189,1,proteome,genomicranges,100,100_000,merge,ok
10.9,787.748643708229,0:00:08,0.0,0.04296875,0,910.3798828125,921.34375,905.765625,2948.51953125,91.37264407161388,unary_r,8.6213,1,proteome,genomicranges,100,1_000_000,merge,ok
18.66,1544.1149681329728,0:00:23,2.3671875,0.04296875,0,1126.94921875,1138.31640625,1122.29296875,3164.08203125,64.74359853677687,unary_r,23.8497,1,proteome,genomicranges,100,10_000_000,merge,ok
8.92,575.3150634050369,0:00:06,0.0,0.04296875,0,774.396484375,785.62890625,769.62109375,2811.4609375,88.26159957383595,unary_r,6.5183,1,proteome,genomicranges,1000,10_000,merge,ok
9.52,629.9205141067504,0:00:06,0.0,0.046875,0,833.935546875,844.8828125,829.3984375,2870.66796875,92.3864918298768,unary_r,6.8183,1,proteome,genomicranges,1000,100_000,merge,ok
11.09,792.5492235898971,0:00:08,0.0,0.04296875,0,909.294921875,920.609375,904.80078125,2948.52734375,91.89790166437538,unary_r,8.6242,1,proteome,genomicranges,1000,1_000_000,merge,ok
18.49,1530.826654839516,0:00:22,0.0078125,0.04296875,0,1209.5693359375,1220.85546875,1204.94921875,3247.26171875,67.90239869054676,unary_r,22.5445,1,proteome,genomicranges,1000,10_000_000,merge,ok
8.889999999999999,577.2035430669785,0:00:06,0.0,0.04296875,0,775.095703125,786.328125,770.390625,2812.765625,88.52017521382429,unary_r,6.5206,1,hg38,genomicranges,10,10_000,cluster,ok
8.98,575.1113125562667,0:00:06,0.0,0.04296875,0,802.029296875,813.171875,797.4296875,2839.53515625,88.23512744280681,unary_r,6.5179,1,hg38,genomicranges,10,100_000,cluster,ok
11.62,845.9667456626893,0:00:09,0.0,0.04296875,0,1004.2255859375,1015.30859375,999.6640625,3042.25390625,90.71506147099076,unary_r,9.3255,1,hg38,genomicranges,10,1_000_000,cluster,ok
18.5,1543.92169444561,0:00:26,2.3203125,0.04296875,0,1468.3994140625,1479.38671875,1463.8046875,3505.94921875,57.93507895502127,unary_r,26.6492,1,hg38,genomicranges,10,10_000_000,cluster,ok
8.98,578.9860366821289,0:00:06,0.0,0.04296875,0,774.7001953125,786.0703125,769.890625,2811.45703125,88.81152598211798,unary_r,6.5193,1,hg38,genomicranges,100,10_000,cluster,ok
9.44,629.9936671018601,0:00:07,0.0,0.04296875,0,780.7822265625,792.0234375,776.18359375,2818.1875,88.48489212996009,unary_r,7.1198,1,hg38,genomicranges,100,100_000,cluster,ok
11.59,841.0656971216202,0:00:09,0.0,0.04296875,0,1043.9345703125,1055.92578125,1039.45703125,3082.09765625,93.2205075432241,unary_r,9.0223,1,hg38,genomicranges,100,1_000_000,cluster,ok
18.59,1541.228305411339,0:00:27,0.078125,0.04296875,0,1244.6064453125,1255.8359375,1240.0703125,3280.87109375,55.334665432803575,unary_r,27.8529,1,hg38,genomicranges,100,10_000_000,cluster,ok
8.99,580.9739054441451,0:00:06,0.0,0.04296875,0,775.994140625,787.44140625,771.2421875,2814.0625,89.1248541578704,unary_r,6.5187,1,hg38,genomicranges,1000,10_000,cluster,ok
8.96,578.0941998481751,0:00:06,0.0,0.04296875,0,773.8984375,785.1953125,769.3125,2811.4609375,87.33184766234415,unary_r,6.6195,1,hg38,genomicranges,1000,100_000,cluster,ok
11.66,842.0938401699066,0:00:09,0.0,0.04296875,0,1022.015625,1033.05078125,1017.4375,3060.77734375,93.339894320245,unary_r,9.0218,1,hg38,genomicranges,1000,1_000_000,cluster,ok
18.4,1528.5070070028307,0:00:21,0.0,0.04296875,0,1468.3642578125,1479.5390625,1463.828125,3505.9453125,72.30150928604158,unary_r,21.1407,1,hg38,genomicranges,1000,10_000_000,cluster,ok
8.91,576.9608655929566,0:00:06,0.0,0.04296875,0,790.4755859375,802.08984375,785.76171875,2827.90234375,89.90420938103964,unary_r,6.4175,1,proteome,genomicranges,10,10_000,cluster,ok
9.46,628.7757794618607,0:00:07,0.0,0.04296875,0,833.794921875,844.88671875,829.1328125,2870.671875,89.56030562158959,unary_r,7.0207,1,proteome,genomicranges,10,100_000,cluster,ok
12.18,900.0513610839843,0:00:09,0.0,0.04296875,0,1121.5205078125,1133.109375,1117.08203125,3160.18359375,94.5298677038748,unary_r,9.5213,1,proteome,genomicranges,10,1_000_000,cluster,ok
18.63,1544.88762755394,0:00:27,1.40234375,0.04296875,0,1127.435546875,1138.7734375,1122.8515625,3164.078125,55.86296195961624,unary_r,27.655,1,proteome,genomicranges,10,10_000_000,cluster,ok
8.93,581.0843731403351,0:00:06,0.0,0.04296875,0,774.2421875,785.875,769.51171875,2812.23828125,89.13170441157673,unary_r,6.5194,1,proteome,genomicranges,100,10_000,cluster,ok
9.4,629.9883340358733,0:00:06,0.0,0.04296875,0,833.1591796875,844.40625,828.54296875,2870.6953125,91.05807296348496,unary_r,6.9185,1,proteome,genomicranges,100,100_000,cluster,ok
11.54,845.0344859600068,0:00:08,0.0,0.04296875,0,995.6005859375,1007.45703125,991.13671875,3034.23046875,94.6953198464081,unary_r,8.9237,1,proteome,genomicranges,100,1_000_000,cluster,ok
18.69,1551.255844187737,0:00:25,2.49609375,0.04296875,0,1210.296875,1221.69921875,1205.7265625,3247.265625,61.67829443407317,unary_r,25.1508,1,proteome,genomicranges,100,10_000_000,cluster,ok
9.43,629.5413887023926,0:00:07,0.0,0.04296875,0,773.794921875,785.0859375,769.07421875,2811.46484375,89.67561713441407,unary_r,7.0202,1,proteome,genomicranges,1000,10_000,cluster,ok
9.95,681.78343603611,0:00:07,0.0,0.04296875,0,833.2158203125,844.3359375,828.62109375,2870.68359375,89.4612517098911,unary_r,7.621,1,proteome,genomicranges,1000,100_000,cluster,ok
12.19,897.9605242729186,0:00:09,0.0,0.04296875,0,912.6875,923.85546875,908.08203125,2950.109375,93.3227098874236,unary_r,9.6221,1,proteome,genomicranges,1000,1_000_000,cluster,ok
18.4,1524.9465956211093,0:00:24,0.00390625,0.04296875,0,1210.201171875,1221.62890625,1205.578125,3247.2578125,62.367901358296535,unary_r,24.4508,1,proteome,genomicranges,1000,10_000_000,cluster,ok
1.7200000000000002,0.0,0:00:00,0.0,0.04296875,0,131.294921875,135.50390625,128.78515625,1177.15625,0.0,binary_shell,0.1094,1,hg38,bedtools,10,10_000,nearest,ok
1.58,0.0,0:00:00,0.0,0.04296875,0,131.244140625,135.3515625,128.90625,1177.14453125,0.0,binary_shell,0.4091,1,hg38,bedtools,10,100_000,nearest,ok
9.45,302.6791934490204,0:00:03,0.0,0.04296875,0,426.2666015625,437.03515625,421.92578125,7931.875,100.43175997736836,binary_shell,3.0138,1,hg38,bedtools,10,1_000_000,nearest,ok
81.9,7660.936171388628,0:00:30,0.0,0.04296875,0,2681.8291015625,2692.203125,2677.2890625,60706.2734375,249.91525986973824,binary_shell,30.6541,1,hg38,bedtools,10,10_000_000,nearest,ok
1.65,0.0,0:00:00,0.0,0.04296875,0,130.5732421875,134.7890625,128.0625,1177.14453125,0.0,binary_shell,0.1091,1,hg38,bedtools,100,10_000,nearest,ok
1.6,0.0,0:00:00,0.0,0.04296875,0,131.1298828125,135.13671875,128.828125,1177.14453125,0.0,binary_shell,0.4082,1,hg38,bedtools,100,100_000,nearest,ok
9.6,291.7127947330475,0:00:03,0.0,0.04296875,0,425.9208984375,436.20703125,421.72265625,7867.32421875,93.72735286053958,binary_shell,3.1124,1,hg38,bedtools,100,1_000_000,nearest,ok
82.73,7727.428791308405,0:00:30,0.0,0.04296875,0,2785.1884765625,2795.85546875,2780.78125,60704.84375,252.10413488706672,binary_shell,30.6517,1,hg38,bedtools,100,10_000_000,nearest,ok
1.63,0.0,0:00:00,0.0,0.04296875,0,130.728515625,134.93359375,128.2890625,1177.1484375,0.0,binary_shell,0.1095,1,hg38,bedtools,1000,10_000,nearest,ok
1.61,0.0,0:00:00,0.0,0.04296875,0,130.6845703125,134.734375,128.390625,1177.14453125,0.0,binary_shell,0.409,1,hg38,bedtools,1000,100_000,nearest,ok
9.69,298.20424740314485,0:00:02,0.0,0.04296875,0,428.9404296875,439.2578125,424.6953125,7931.765625,102.37561793858,binary_shell,2.9128,1,hg38,bedtools,1000,1_000_000,nearest,ok
81.21,7572.975495648381,0:00:31,0.0,0.04296875,0,2662.2490234375,2672.5859375,2657.69140625,60641.46875,238.49051340912905,binary_shell,31.7538,1,hg38,bedtools,1000,10_000_000,nearest,ok
1.67,0.0,0:00:00,0.0,0.04296875,0,130.78515625,134.94140625,128.3359375,1177.140625,0.0,binary_shell,0.1089,1,proteome,bedtools,10,10_000,nearest,ok
1.6,0.0,0:00:00,0.0,0.04296875,0,131.0654296875,135.04296875,128.7734375,1177.14453125,0.0,binary_shell,0.6097,1,proteome,bedtools,10,100_000,nearest,ok
16.54,743.7271668672561,0:00:03,0.0,0.04296875,0,465.4453125,475.64453125,461.09765625,8383.546875,200.2552209699156,binary_shell,3.7139,1,proteome,bedtools,10,1_000_000,nearest,ok
136.63,13207.75054175854,0:00:39,0.0,0.04296875,0,2522.388671875,2532.484375,2517.73046875,65453.35546875,336.2880454921146,binary_shell,39.2751,1,proteome,bedtools,10,10_000_000,nearest,ok
1.6,0.0,0:00:00,0.0,0.04296875,0,130.7138671875,134.89453125,128.26953125,1177.1484375,0.0,binary_shell,0.1088,1,proteome,bedtools,100,10_000,nearest,ok
2.48,0.0,0:00:00,0.0,0.04296875,0,169.1728515625,180.94140625,164.92578125,2018.07421875,0.0,binary_shell,0.7091,1,proteome,bedtools,100,100_000,nearest,ok
